number_people,timestamp,day_of_week,is_weekend,is_holiday,temperature,is_start_of_semester,is_during_semester,month,hour
77,43216,5,1,0,69.92,1,1,9,12
67,44411,5,1,0,69.92,1,1,9,12
71,45012,5,1,0,69.92,1,1,9,12
48,45613,5,1,0,69.92,1,1,9,12
60,46214,5,1,0,69.92,1,1,9,12
59,46815,5,1,0,72.65,1,1,9,13
56,48012,5,1,0,72.65,1,1,9,13
56,48612,5,1,0,72.65,1,1,9,13
50,49213,5,1,0,72.65,1,1,9,13
58,49813,5,1,0,72.65,1,1,9,13
57,50414,5,1,0,72.92,1,1,9,14
64,51611,5,1,0,72.92,1,1,9,14
60,52212,5,1,0,72.92,1,1,9,14
60,52813,5,1,0,72.92,1,1,9,14
67,53413,5,1,0,72.92,1,1,9,14
59,54014,5,1,0,72.15,1,1,9,15
71,55211,5,1,0,72.15,1,1,9,15
76,55812,5,1,0,72.15,1,1,9,15
76,56414,5,1,0,72.15,1,1,9,15
73,57015,5,1,0,72.15,1,1,9,15
70,57616,5,1,0,71.95,1,1,9,16
70,59184,5,1,0,71.95,1,1,9,16
80,59785,5,1,0,71.95,1,1,9,16
86,60386,5,1,0,71.95,1,1,9,16
87,60987,5,1,0,71.95,1,1,9,16
92,62411,5,1,0,72.01,1,1,9,17
85,63012,5,1,0,72.01,1,1,9,17
81,63613,5,1,0,72.01,1,1,9,17
73,64214,5,1,0,72.01,1,1,9,17
79,64815,5,1,0,73.33,1,1,9,18
80,66011,5,1,0,73.33,1,1,9,18
84,66613,5,1,0,73.33,1,1,9,18
76,67213,5,1,0,73.33,1,1,9,18
76,67815,5,1,0,73.33,1,1,9,18
94,68417,5,1,0,70.55,1,1,9,19
89,73212,5,1,0,70.5,1,1,9,20
72,73813,5,1,0,70.5,1,1,9,20
93,74414,5,1,0,70.5,1,1,9,20
80,75015,5,1,0,70.5,1,1,9,20
68,75617,5,1,0,69.97,1,1,9,21
48,76813,5,1,0,69.97,1,1,9,21
48,77414,5,1,0,69.97,1,1,9,21
53,78015,5,1,0,69.97,1,1,9,21
54,78615,5,1,0,69.97,1,1,9,21
53,79217,5,1,0,68.5,1,1,9,22
56,80411,5,1,0,68.5,1,1,9,22
51,81012,5,1,0,68.5,1,1,9,22
45,81626,5,1,0,68.5,1,1,9,22
47,82226,5,1,0,68.5,1,1,9,22
41,82827,5,1,0,67.77,1,1,9,23
4,84011,5,1,0,67.77,1,1,9,23
3,84611,5,1,0,67.77,1,1,9,23
2,85212,5,1,0,67.77,1,1,9,23
1,85813,5,1,0,67.77,1,1,9,23
4,13,6,1,0,65.83,1,1,9,0
2,1211,6,1,0,65.83,1,1,9,0
2,1811,6,1,0,65.83,1,1,9,0
2,2412,6,1,0,65.83,1,1,9,0
2,3013,6,1,0,65.83,1,1,9,0
1,3613,6,1,0,64.59,1,1,9,1
0,19211,6,1,0,62.31,1,1,9,5
0,19812,6,1,0,62.31,1,1,9,5
0,20412,6,1,0,62.31,1,1,9,5
0,21013,6,1,0,62.31,1,1,9,5
0,21613,6,1,0,62.58,1,1,9,6
0,22811,6,1,0,62.58,1,1,9,6
0,23412,6,1,0,62.58,1,1,9,6
0,24012,6,1,0,62.58,1,1,9,6
0,24613,6,1,0,62.58,1,1,9,6
0,25213,6,1,0,64.03,1,1,9,7
5,26411,6,1,0,64.03,1,1,9,7
3,27012,6,1,0,64.03,1,1,9,7
7,27612,6,1,0,64.03,1,1,9,7
12,28212,6,1,0,64.03,1,1,9,7
22,28813,6,1,0,66.56,1,1,9,8
38,30010,6,1,0,66.56,1,1,9,8
42,30611,6,1,0,66.56,1,1,9,8
55,31212,6,1,0,66.56,1,1,9,8
57,31812,6,1,0,66.56,1,1,9,8
46,32413,6,1,0,66.55,1,1,9,9
56,33611,6,1,0,66.55,1,1,9,9
64,34212,6,1,0,66.55,1,1,9,9
68,34813,6,1,0,66.55,1,1,9,9
69,35414,6,1,0,66.55,1,1,9,9
75,36014,6,1,0,67.9,1,1,9,10
80,37210,6,1,0,67.9,1,1,9,10
73,37811,6,1,0,67.9,1,1,9,10
74,38412,6,1,0,67.9,1,1,9,10
69,39012,6,1,0,67.9,1,1,9,10
61,39613,6,1,0,70.9,1,1,9,11
74,40811,6,1,0,70.9,1,1,9,11
71,41412,6,1,0,70.9,1,1,9,11
60,42012,6,1,0,70.9,1,1,9,11
70,42613,6,1,0,70.9,1,1,9,11
78,43214,6,1,0,72.63,1,1,9,12
66,44411,6,1,0,72.63,1,1,9,12
67,45012,6,1,0,72.63,1,1,9,12
73,45613,6,1,0,72.63,1,1,9,12
70,46213,6,1,0,72.63,1,1,9,12
71,46814,6,1,0,74.99,1,1,9,13
61,48010,6,1,0,74.99,1,1,9,13
63,48611,6,1,0,74.99,1,1,9,13
71,49211,6,1,0,74.99,1,1,9,13
72,49812,6,1,0,74.99,1,1,9,13
68,50413,6,1,0,74.92,1,1,9,14
71,51611,6,1,0,74.92,1,1,9,14
80,52211,6,1,0,74.92,1,1,9,14
59,52812,6,1,0,74.92,1,1,9,14
68,53412,6,1,0,74.92,1,1,9,14
64,54013,6,1,0,73.66,1,1,9,15
72,55211,6,1,0,73.66,1,1,9,15
75,55811,6,1,0,73.66,1,1,9,15
73,56412,6,1,0,73.66,1,1,9,15
87,57013,6,1,0,73.66,1,1,9,15
94,57613,6,1,0,73.96,1,1,9,16
70,58811,6,1,0,73.96,1,1,9,16
86,59412,6,1,0,73.96,1,1,9,16
79,60013,6,1,0,73.96,1,1,9,16
87,60613,6,1,0,73.96,1,1,9,16
100,61214,6,1,0,72.94,1,1,9,17
102,62412,6,1,0,72.94,1,1,9,17
102,63013,6,1,0,72.94,1,1,9,17
102,63614,6,1,0,72.94,1,1,9,17
97,64215,6,1,0,72.94,1,1,9,17
89,64816,6,1,0,71.32,1,1,9,18
84,66011,6,1,0,71.32,1,1,9,18
88,66612,6,1,0,71.32,1,1,9,18
95,67212,6,1,0,71.32,1,1,9,18
83,67813,6,1,0,71.32,1,1,9,18
91,68414,6,1,0,69.04,1,1,9,19
82,69611,6,1,0,69.04,1,1,9,19
84,70212,6,1,0,69.04,1,1,9,19
92,70812,6,1,0,69.04,1,1,9,19
93,71413,6,1,0,69.04,1,1,9,19
85,72013,6,1,0,65.65,1,1,9,20
87,73211,6,1,0,65.65,1,1,9,20
67,73811,6,1,0,65.65,1,1,9,20
74,74412,6,1,0,65.65,1,1,9,20
64,75013,6,1,0,65.65,1,1,9,20
72,75614,6,1,0,65,1,1,9,21
71,76811,6,1,0,65,1,1,9,21
65,77411,6,1,0,65,1,1,9,21
61,78012,6,1,0,65,1,1,9,21
66,78613,6,1,0,65,1,1,9,21
61,79214,6,1,0,64.99,1,1,9,22
60,80411,6,1,0,64.99,1,1,9,22
57,81012,6,1,0,64.99,1,1,9,22
54,81613,6,1,0,64.99,1,1,9,22
55,82213,6,1,0,64.99,1,1,9,22
42,82814,6,1,0,65.04,1,1,9,23
56,84011,6,1,0,65.04,1,1,9,23
19,26418,0,0,0,64.96,1,1,9,7
19,27018,0,0,0,64.96,1,1,9,7
16,27619,0,0,0,64.96,1,1,9,7
24,28219,0,0,0,64.96,1,1,9,7
28,28820,0,0,0,66.62,1,1,9,8
29,30011,0,0,0,66.62,1,1,9,8
36,30612,0,0,0,66.62,1,1,9,8
38,31212,0,0,0,66.62,1,1,9,8
40,31813,0,0,0,66.62,1,1,9,8
45,32413,0,0,0,69.65,1,1,9,9
47,33611,0,0,0,69.65,1,1,9,9
40,34212,0,0,0,69.65,1,1,9,9
45,34812,0,0,0,69.65,1,1,9,9
49,35413,0,0,0,69.65,1,1,9,9
60,36014,0,0,0,73.62,1,1,9,10
57,37211,0,0,0,73.62,1,1,9,10
70,37812,0,0,0,73.62,1,1,9,10
77,38412,0,0,0,73.62,1,1,9,10
62,39013,0,0,0,73.62,1,1,9,10
74,39614,0,0,0,77.46,1,1,9,11
81,40811,0,0,0,77.46,1,1,9,11
65,41411,0,0,0,77.46,1,1,9,11
75,42012,0,0,0,77.46,1,1,9,11
76,42613,0,0,0,77.46,1,1,9,11
74,43214,0,0,0,76.95,1,1,9,12
60,44411,0,0,0,76.95,1,1,9,12
59,45012,0,0,0,76.95,1,1,9,12
57,45613,0,0,0,76.95,1,1,9,12
60,46214,0,0,0,76.95,1,1,9,12
66,46814,0,0,0,81.6,1,1,9,13
65,48011,0,0,0,81.6,1,1,9,13
58,48612,0,0,0,81.6,1,1,9,13
57,49213,0,0,0,81.6,1,1,9,13
54,49813,0,0,0,81.6,1,1,9,13
73,50414,0,0,0,84.53,1,1,9,14
55,51611,0,0,0,84.53,1,1,9,14
53,52212,0,0,0,84.53,1,1,9,14
52,52812,0,0,0,84.53,1,1,9,14
54,53413,0,0,0,84.53,1,1,9,14
54,54014,0,0,0,84.01,1,1,9,15
54,55211,0,0,0,84.01,1,1,9,15
51,55812,0,0,0,84.01,1,1,9,15
61,56413,0,0,0,84.01,1,1,9,15
64,57013,0,0,0,84.01,1,1,9,15
58,57614,0,0,0,83.08,1,1,9,16
70,58811,0,0,0,83.08,1,1,9,16
82,59412,0,0,0,83.08,1,1,9,16
83,60012,0,0,0,83.08,1,1,9,16
53,60613,0,0,0,83.08,1,1,9,16
68,61214,0,0,0,79.35,1,1,9,17
80,62412,0,0,0,79.35,1,1,9,17
83,63012,0,0,0,79.35,1,1,9,17
82,63613,0,0,0,79.35,1,1,9,17
83,64214,0,0,0,79.35,1,1,9,17
84,64815,0,0,0,78.44,1,1,9,18
86,66011,0,0,0,78.44,1,1,9,18
79,66612,0,0,0,78.44,1,1,9,18
77,67213,0,0,0,78.44,1,1,9,18
81,67813,0,0,0,78.44,1,1,9,18
76,68414,0,0,0,76.26,1,1,9,19
91,69611,0,0,0,76.26,1,1,9,19
86,70212,0,0,0,76.26,1,1,9,19
89,70813,0,0,0,76.26,1,1,9,19
79,71413,0,0,0,76.26,1,1,9,19
73,72015,0,0,0,74.56,1,1,9,20
76,73212,0,0,0,74.56,1,1,9,20
77,73812,0,0,0,74.56,1,1,9,20
77,74413,0,0,0,74.56,1,1,9,20
83,75014,0,0,0,74.56,1,1,9,20
88,75615,0,0,0,74.13,1,1,9,21
77,76812,0,0,0,74.13,1,1,9,21
72,77413,0,0,0,74.13,1,1,9,21
81,78014,0,0,0,74.13,1,1,9,21
74,78615,0,0,0,74.13,1,1,9,21
80,79215,0,0,0,71.41,1,1,9,22
79,80411,0,0,0,71.41,1,1,9,22
76,81012,0,0,0,71.41,1,1,9,22
73,81612,0,0,0,71.41,1,1,9,22
63,82213,0,0,0,71.41,1,1,9,22
60,82814,0,0,0,70.27,1,1,9,23
58,84011,0,0,0,70.27,1,1,9,23
47,84612,0,0,0,70.27,1,1,9,23
45,85212,0,0,0,70.27,1,1,9,23
46,85813,0,0,0,70.27,1,1,9,23
40,14,1,0,0,69.54,1,1,9,0
38,1211,1,0,0,69.54,1,1,9,0
32,1811,1,0,0,69.54,1,1,9,0
28,2412,1,0,0,69.54,1,1,9,0
20,3013,1,0,0,69.54,1,1,9,0
17,3613,1,0,0,70.11,1,1,9,1
0,19211,1,0,0,67.24,1,1,9,5
2,19812,1,0,0,67.24,1,1,9,5
4,20412,1,0,0,67.24,1,1,9,5
4,21013,1,0,0,67.24,1,1,9,5
10,21613,1,0,0,67,1,1,9,6
27,22812,1,0,0,67,1,1,9,6
29,23412,1,0,0,67,1,1,9,6
42,24013,1,0,0,67,1,1,9,6
49,24613,1,0,0,67,1,1,9,6
43,25214,1,0,0,68.69,1,1,9,7
46,26411,1,0,0,68.69,1,1,9,7
42,27012,1,0,0,68.69,1,1,9,7
46,27613,1,0,0,68.69,1,1,9,7
44,28214,1,0,0,68.69,1,1,9,7
49,28815,1,0,0,70.37,1,1,9,8
53,30011,1,0,0,70.37,1,1,9,8
54,30612,1,0,0,70.37,1,1,9,8
53,31213,1,0,0,70.37,1,1,9,8
46,31814,1,0,0,70.37,1,1,9,8
50,32414,1,0,0,72.62,1,1,9,9
36,33612,1,0,0,72.62,1,1,9,9
34,34213,1,0,0,72.62,1,1,9,9
45,34813,1,0,0,72.62,1,1,9,9
52,35414,1,0,0,72.62,1,1,9,9
68,36015,1,0,0,73.42,1,1,9,10
58,37212,1,0,0,73.42,1,1,9,10
55,37812,1,0,0,73.42,1,1,9,10
55,38413,1,0,0,73.42,1,1,9,10
49,39014,1,0,0,73.42,1,1,9,10
64,39615,1,0,0,76.16,1,1,9,11
70,40812,1,0,0,76.16,1,1,9,11
66,41412,1,0,0,76.16,1,1,9,11
64,42013,1,0,0,76.16,1,1,9,11
61,42613,1,0,0,76.16,1,1,9,11
66,43214,1,0,0,81.14,1,1,9,12
71,44411,1,0,0,81.14,1,1,9,12
60,45012,1,0,0,81.14,1,1,9,12
64,45613,1,0,0,81.14,1,1,9,12
67,46213,1,0,0,81.14,1,1,9,12
72,46814,1,0,0,86.24,1,1,9,13
52,48012,1,0,0,86.24,1,1,9,13
61,48612,1,0,0,86.24,1,1,9,13
52,49213,1,0,0,86.24,1,1,9,13
52,49813,1,0,0,86.24,1,1,9,13
42,50414,1,0,0,87.17,1,1,9,14
56,51611,1,0,0,87.17,1,1,9,14
51,52212,1,0,0,87.17,1,1,9,14
50,52813,1,0,0,87.17,1,1,9,14
65,53413,1,0,0,87.17,1,1,9,14
56,54015,1,0,0,83.81,1,1,9,15
69,55211,1,0,0,83.81,1,1,9,15
71,55811,1,0,0,83.81,1,1,9,15
69,56412,1,0,0,83.81,1,1,9,15
74,57013,1,0,0,83.81,1,1,9,15
80,57614,1,0,0,82.07,1,1,9,16
76,59205,1,0,0,82.07,1,1,9,16
80,59806,1,0,0,82.07,1,1,9,16
81,60407,1,0,0,82.07,1,1,9,16
79,61007,1,0,0,82.07,1,1,9,16
92,62413,1,0,0,81.37,1,1,9,17
105,63015,1,0,0,81.37,1,1,9,17
115,63616,1,0,0,81.37,1,1,9,17
76,66028,1,0,0,80.81,1,1,9,18
90,66629,1,0,0,80.81,1,1,9,18
117,67229,1,0,0,80.81,1,1,9,18
91,67830,1,0,0,80.81,1,1,9,18
105,68431,1,0,0,77.54,1,1,9,19
87,69611,1,0,0,77.54,1,1,9,19
82,70212,1,0,0,77.54,1,1,9,19
105,70813,1,0,0,77.54,1,1,9,19
109,71413,1,0,0,77.54,1,1,9,19
87,72014,1,0,0,76.03,1,1,9,20
89,73211,1,0,0,76.03,1,1,9,20
79,73811,1,0,0,76.03,1,1,9,20
92,74412,1,0,0,76.03,1,1,9,20
88,75013,1,0,0,76.03,1,1,9,20
85,75614,1,0,0,74.61,1,1,9,21
99,76811,1,0,0,74.61,1,1,9,21
89,77412,1,0,0,74.61,1,1,9,21
108,78013,1,0,0,74.61,1,1,9,21
86,78613,1,0,0,74.61,1,1,9,21
89,79214,1,0,0,73.46,1,1,9,22
92,80411,1,0,0,73.46,1,1,9,22
87,81012,1,0,0,73.46,1,1,9,22
86,81613,1,0,0,73.46,1,1,9,22
78,82214,1,0,0,73.46,1,1,9,22
96,82814,1,0,0,72.73,1,1,9,23
74,84012,1,0,0,72.73,1,1,9,23
82,84612,1,0,0,72.73,1,1,9,23
71,85213,1,0,0,72.73,1,1,9,23
66,85813,1,0,0,72.73,1,1,9,23
56,14,2,0,0,72.3,0,1,9,0
47,1212,2,0,0,72.3,0,1,9,0
45,1812,2,0,0,72.3,0,1,9,0
30,2413,2,0,0,72.3,0,1,9,0
20,3013,2,0,0,72.3,0,1,9,0
15,3614,2,0,0,71.37,0,1,9,1
4,19211,2,0,0,67.49,0,1,9,5
2,19812,2,0,0,67.49,0,1,9,5
4,20412,2,0,0,67.49,0,1,9,5
6,21013,2,0,0,67.49,0,1,9,5
8,21613,2,0,0,67.73,0,1,9,6
26,22812,2,0,0,67.73,0,1,9,6
31,23413,2,0,0,67.73,0,1,9,6
32,24013,2,0,0,67.73,0,1,9,6
29,24614,2,0,0,67.73,0,1,9,6
47,25214,2,0,0,69.46,0,1,9,7
42,26411,2,0,0,69.46,0,1,9,7
38,27012,2,0,0,69.46,0,1,9,7
38,27612,2,0,0,69.46,0,1,9,7
36,28213,2,0,0,69.46,0,1,9,7
53,28814,2,0,0,71.08,0,1,9,8
57,30011,2,0,0,71.08,0,1,9,8
38,30612,2,0,0,71.08,0,1,9,8
42,31213,2,0,0,71.08,0,1,9,8
55,31814,2,0,0,71.08,0,1,9,8
49,32415,2,0,0,74.35,0,1,9,9
56,33612,2,0,0,74.35,0,1,9,9
56,34212,2,0,0,74.35,0,1,9,9
63,34813,2,0,0,74.35,0,1,9,9
59,35414,2,0,0,74.35,0,1,9,9
53,36015,2,0,0,76.63,0,1,9,10
53,37212,2,0,0,76.63,0,1,9,10
61,37813,2,0,0,76.63,0,1,9,10
61,38414,2,0,0,76.63,0,1,9,10
54,39015,2,0,0,76.63,0,1,9,10
70,39615,2,0,0,77.27,0,1,9,11
56,40811,2,0,0,77.27,0,1,9,11
57,41412,2,0,0,77.27,0,1,9,11
47,42013,2,0,0,77.27,0,1,9,11
51,42614,2,0,0,77.27,0,1,9,11
59,43215,2,0,0,78.85,0,1,9,12
66,44412,2,0,0,78.85,0,1,9,12
66,45012,2,0,0,78.85,0,1,9,12
63,45613,2,0,0,78.85,0,1,9,12
57,46213,2,0,0,78.85,0,1,9,12
63,46814,2,0,0,80.17,0,1,9,13
61,48011,2,0,0,80.17,0,1,9,13
65,48612,2,0,0,80.17,0,1,9,13
75,49212,2,0,0,80.17,0,1,9,13
70,49813,2,0,0,80.17,0,1,9,13
68,50414,2,0,0,80.97,0,1,9,14
62,51611,2,0,0,80.97,0,1,9,14
71,52212,2,0,0,80.97,0,1,9,14
59,52813,2,0,0,80.97,0,1,9,14
57,53414,2,0,0,80.97,0,1,9,14
60,54015,2,0,0,81.49,0,1,9,15
57,55212,2,0,0,81.49,0,1,9,15
53,55812,2,0,0,81.49,0,1,9,15
58,56413,2,0,0,81.49,0,1,9,15
54,57014,2,0,0,81.49,0,1,9,15
51,57614,2,0,0,79.43,0,1,9,16
65,58811,2,0,0,79.43,0,1,9,16
82,59412,2,0,0,79.43,0,1,9,16
75,60013,2,0,0,79.43,0,1,9,16
71,60614,2,0,0,79.43,0,1,9,16
68,61215,2,0,0,77.38,0,1,9,17
87,62412,2,0,0,77.38,0,1,9,17
105,63012,2,0,0,77.38,0,1,9,17
110,63613,2,0,0,77.38,0,1,9,17
93,64213,2,0,0,77.38,0,1,9,17
90,64814,2,0,0,73.72,0,1,9,18
90,66012,2,0,0,73.72,0,1,9,18
91,66612,2,0,0,73.72,0,1,9,18
96,67213,2,0,0,73.72,0,1,9,18
80,67814,2,0,0,73.72,0,1,9,18
74,68414,2,0,0,71.05,0,1,9,19
87,69611,2,0,0,71.05,0,1,9,19
92,70212,2,0,0,71.05,0,1,9,19
89,70812,2,0,0,71.05,0,1,9,19
70,71413,2,0,0,71.05,0,1,9,19
69,72013,2,0,0,68.56,0,1,9,20
61,73211,2,0,0,68.56,0,1,9,20
90,73811,2,0,0,68.56,0,1,9,20
118,74412,2,0,0,68.56,0,1,9,20
107,75013,2,0,0,68.56,0,1,9,20
109,75614,2,0,0,66.46,0,1,9,21
124,76812,2,0,0,66.46,0,1,9,21
108,77412,2,0,0,66.46,0,1,9,21
106,78013,2,0,0,66.46,0,1,9,21
107,78614,2,0,0,66.46,0,1,9,21
96,79214,2,0,0,66.58,0,1,9,22
103,80411,2,0,0,66.58,0,1,9,22
98,81012,2,0,0,66.58,0,1,9,22
87,81612,2,0,0,66.58,0,1,9,22
71,82213,2,0,0,66.58,0,1,9,22
73,82814,2,0,0,64.77,0,1,9,23
58,84011,2,0,0,64.77,0,1,9,23
58,84611,2,0,0,64.77,0,1,9,23
51,85212,2,0,0,64.77,0,1,9,23
49,85812,2,0,0,64.77,0,1,9,23
44,13,3,0,0,64.04,0,1,9,0
44,1212,3,0,0,64.04,0,1,9,0
35,1813,3,0,0,64.04,0,1,9,0
23,2413,3,0,0,64.04,0,1,9,0
21,3014,3,0,0,64.04,0,1,9,0
16,3614,3,0,0,63.49,0,1,9,1
0,19211,3,0,0,62.45,0,1,9,5
0,19812,3,0,0,62.45,0,1,9,5
3,20413,3,0,0,62.45,0,1,9,5
3,21013,3,0,0,62.45,0,1,9,5
9,21614,3,0,0,62.96,0,1,9,6
25,22811,3,0,0,62.96,0,1,9,6
24,23412,3,0,0,62.96,0,1,9,6
42,24013,3,0,0,62.96,0,1,9,6
35,24613,3,0,0,62.96,0,1,9,6
38,25214,3,0,0,63.91,0,1,9,7
36,26412,3,0,0,63.91,0,1,9,7
34,27012,3,0,0,63.91,0,1,9,7
38,27613,3,0,0,63.91,0,1,9,7
47,28213,3,0,0,63.91,0,1,9,7
46,28814,3,0,0,65.84,0,1,9,8
45,30012,3,0,0,65.84,0,1,9,8
49,30613,3,0,0,65.84,0,1,9,8
50,31214,3,0,0,65.84,0,1,9,8
55,31814,3,0,0,65.84,0,1,9,8
49,32415,3,0,0,68.41,0,1,9,9
55,33611,3,0,0,68.41,0,1,9,9
55,34212,3,0,0,68.41,0,1,9,9
59,34813,3,0,0,68.41,0,1,9,9
59,35414,3,0,0,68.41,0,1,9,9
60,36015,3,0,0,71.34,0,1,9,10
64,37212,3,0,0,71.34,0,1,9,10
61,37812,3,0,0,71.34,0,1,9,10
56,38413,3,0,0,71.34,0,1,9,10
57,39014,3,0,0,71.34,0,1,9,10
60,39614,3,0,0,74.31,0,1,9,11
54,40812,3,0,0,74.31,0,1,9,11
53,41413,3,0,0,74.31,0,1,9,11
56,42013,3,0,0,74.31,0,1,9,11
53,42614,3,0,0,74.31,0,1,9,11
64,43215,3,0,0,75.22,0,1,9,12
54,44411,3,0,0,75.22,0,1,9,12
53,45012,3,0,0,75.22,0,1,9,12
60,45613,3,0,0,75.22,0,1,9,12
61,46213,3,0,0,75.22,0,1,9,12
59,46814,3,0,0,73.48,0,1,9,13
55,48011,3,0,0,73.48,0,1,9,13
60,48612,3,0,0,73.48,0,1,9,13
54,49212,3,0,0,73.48,0,1,9,13
52,49835,3,0,0,73.48,0,1,9,13
53,50435,3,0,0,72.56,0,1,9,14
51,51612,3,0,0,72.56,0,1,9,14
55,52212,3,0,0,72.56,0,1,9,14
46,52813,3,0,0,72.56,0,1,9,14
72,53413,3,0,0,72.56,0,1,9,14
59,54014,3,0,0,73.07,0,1,9,15
59,55212,3,0,0,73.07,0,1,9,15
61,55812,3,0,0,73.07,0,1,9,15
59,56413,3,0,0,73.07,0,1,9,15
62,57013,3,0,0,73.07,0,1,9,15
67,57614,3,0,0,75.92,0,1,9,16
69,58812,3,0,0,75.92,0,1,9,16
79,59412,3,0,0,75.92,0,1,9,16
91,60013,3,0,0,75.92,0,1,9,16
79,60614,3,0,0,75.92,0,1,9,16
83,61214,3,0,0,74.34,0,1,9,17
103,62412,3,0,0,74.34,0,1,9,17
86,63012,3,0,0,74.34,0,1,9,17
97,63613,3,0,0,74.34,0,1,9,17
82,64214,3,0,0,74.34,0,1,9,17
88,64814,3,0,0,72.05,0,1,9,18
81,66011,3,0,0,72.05,0,1,9,18
87,66611,3,0,0,72.05,0,1,9,18
92,67212,3,0,0,72.05,0,1,9,18
87,67813,3,0,0,72.05,0,1,9,18
80,68413,3,0,0,68.87,0,1,9,19
81,69612,3,0,0,68.87,0,1,9,19
73,70213,3,0,0,68.87,0,1,9,19
92,70813,3,0,0,68.87,0,1,9,19
111,71414,3,0,0,68.87,0,1,9,19
112,72015,3,0,0,65.32,0,1,9,20
78,73212,3,0,0,65.32,0,1,9,20
67,73812,3,0,0,65.32,0,1,9,20
77,74413,3,0,0,65.32,0,1,9,20
72,75013,3,0,0,65.32,0,1,9,20
82,75614,3,0,0,63.57,0,1,9,21
65,76811,3,0,0,63.57,0,1,9,21
74,77412,3,0,0,63.57,0,1,9,21
73,78012,3,0,0,63.57,0,1,9,21
80,78613,3,0,0,63.57,0,1,9,21
86,79213,3,0,0,63.28,0,1,9,22
73,80411,3,0,0,63.28,0,1,9,22
87,81012,3,0,0,63.28,0,1,9,22
79,81613,3,0,0,63.28,0,1,9,22
74,82214,3,0,0,63.28,0,1,9,22
61,82814,3,0,0,62.5,0,1,9,23
66,84013,3,0,0,62.5,0,1,9,23
43,84614,3,0,0,62.5,0,1,9,23
47,85214,3,0,0,62.5,0,1,9,23
47,85815,3,0,0,62.5,0,1,9,23
45,16,4,0,0,61.73,0,1,9,0
32,1212,4,0,0,61.73,0,1,9,0
35,1813,4,0,0,61.73,0,1,9,0
23,2413,4,0,0,61.73,0,1,9,0
24,3014,4,0,0,61.73,0,1,9,0
18,3614,4,0,0,61.28,0,1,9,1
17,22811,4,0,0,61.18,0,1,9,6
15,23411,4,0,0,61.18,0,1,9,6
22,24012,4,0,0,61.18,0,1,9,6
27,24613,4,0,0,61.18,0,1,9,6
34,25213,4,0,0,61.8,0,1,9,7
37,26412,4,0,0,61.8,0,1,9,7
26,27013,4,0,0,61.8,0,1,9,7
39,27613,4,0,0,61.8,0,1,9,7
43,28214,4,0,0,61.8,0,1,9,7
37,28815,4,0,0,62.24,0,1,9,8
38,30013,4,0,0,62.24,0,1,9,8
43,30614,4,0,0,62.24,0,1,9,8
38,31214,4,0,0,62.24,0,1,9,8
38,31815,4,0,0,62.24,0,1,9,8
56,32416,4,0,0,63.54,0,1,9,9
38,33611,4,0,0,63.54,0,1,9,9
47,34212,4,0,0,63.54,0,1,9,9
59,34812,4,0,0,63.54,0,1,9,9
60,35413,4,0,0,63.54,0,1,9,9
67,36014,4,0,0,65.76,0,1,9,10
56,37211,4,0,0,65.76,0,1,9,10
53,37812,4,0,0,65.76,0,1,9,10
62,38413,4,0,0,65.76,0,1,9,10
59,39014,4,0,0,65.76,0,1,9,10
62,39615,4,0,0,66.99,0,1,9,11
69,40812,4,0,0,66.99,0,1,9,11
59,41412,4,0,0,66.99,0,1,9,11
78,42013,4,0,0,66.99,0,1,9,11
47,42615,4,0,0,66.99,0,1,9,11
68,43216,4,0,0,68.3,0,1,9,12
69,44412,4,0,0,68.3,0,1,9,12
74,48014,4,0,0,68.54,0,1,9,13
66,48615,4,0,0,68.54,0,1,9,13
61,49216,4,0,0,68.54,0,1,9,13
56,49817,4,0,0,68.54,0,1,9,13
54,50418,4,0,0,69.52,0,1,9,14
77,51613,4,0,0,69.52,0,1,9,14
82,52214,4,0,0,69.52,0,1,9,14
93,52814,4,0,0,69.52,0,1,9,14
77,53415,4,0,0,69.52,0,1,9,14
80,54016,4,0,0,70.23,0,1,9,15
71,55214,4,0,0,70.23,0,1,9,15
77,55815,4,0,0,70.23,0,1,9,15
91,56416,4,0,0,70.23,0,1,9,15
80,57016,4,0,0,70.23,0,1,9,15
85,57619,4,0,0,70.81,0,1,9,16
86,58813,4,0,0,70.81,0,1,9,16
91,59414,4,0,0,70.81,0,1,9,16
95,60015,4,0,0,70.81,0,1,9,16
89,60617,4,0,0,70.81,0,1,9,16
107,61223,4,0,0,70.13,0,1,9,17
109,62933,4,0,0,70.13,0,1,9,17
108,63534,4,0,0,70.13,0,1,9,17
101,64136,4,0,0,70.13,0,1,9,17
124,64743,4,0,0,70.13,0,1,9,17
93,66018,4,0,0,67.51,0,1,9,18
77,66620,4,0,0,67.51,0,1,9,18
78,67222,4,0,0,67.51,0,1,9,18
74,67823,4,0,0,67.51,0,1,9,18
94,68423,4,0,0,64.28,0,1,9,19
76,69613,4,0,0,64.28,0,1,9,19
72,70213,4,0,0,64.28,0,1,9,19
70,70814,4,0,0,64.28,0,1,9,19
70,71414,4,0,0,64.28,0,1,9,19
64,72015,4,0,0,63.05,0,1,9,20
63,73211,4,0,0,63.05,0,1,9,20
65,73812,4,0,0,63.05,0,1,9,20
75,74412,4,0,0,63.05,0,1,9,20
62,75013,4,0,0,63.05,0,1,9,20
